MTU,Out Area,In Area,Physical Flow (MW)
17/07/2022,LV,LT,7528.0
17/07/2023,EE,LV,9557.6
17/07/2023,LT,LV,407.5
17/07/2023,LV,EE,0.0
17/07/2023,LV,LT,2260.5
17/07/2024,EE,LV,6635.85
17/07/2024,LT,LV,1107.0
17/07/2024,LV,EE,0.0
17/07/2024,LV,LT,3148.5
17/08/2021,EE,LV,11440.4
17/08/2021,LT,LV,2103.0
17/08/2021,LV,EE,0.0
17/08/2021,LV,LT,1652.0
17/08/2022,EE,LV,13129.8
17/08/2022,LT,LV,442.0
17/08/2022,LV,EE,0.0
17/08/2022,LV,LT,2567.5
17/08/2023,EE,LV,11468.65
17/08/2023,LT,LV,804.0
17/08/2023,LV,EE,0.0
17/08/2023,LV,LT,377.5
17/08/2024,EE,LV,4162.65
17/08/2024,LT,LV,1319.5
17/08/2024,LV,EE,0.0
17/08/2024,LV,LT,1088.5
17/09/2021,EE,LV,17051.05
17/09/2021,LT,LV,0.0
17/09/2021,LV,EE,0.0
17/09/2021,LV,LT,9866.0
17/09/2022,EE,LV,17611.0
17/09/2022,LT,LV,0.0
17/09/2022,LV,EE,0.0
17/09/2022,LV,LT,10266.5
17/09/2023,EE,LV,9523.35
17/09/2023,LT,LV,0.0
17/09/2023,LV,EE,0.0
17/09/2023,LV,LT,3192.5
17/09/2024,EE,LV,4328.1
17/09/2024,LT,LV,6687.5
17/09/2024,LV,EE,2009.2
17/09/2024,LV,LT,2455.0
17/10/2021,EE,LV,10174.25
17/10/2021,LT,LV,769.5
17/10/2021,LV,EE,0.0
17/10/2021,LV,LT,1480.0
17/10/2022,EE,LV,15022.7
17/10/2022,LT,LV,0.0
17/10/2022,LV,EE,0.0
17/10/2022,LV,LT,8398.5
17/10/2023,EE,LV,4317.9
17/10/2023,LT,LV,6096.5
17/10/2023,LV,EE,143.1
17/10/2023,LV,LT,0.0
17/10/2024,EE,LV,9357.45
17/10/2024,LT,LV,4212.0
17/10/2024,LV,EE,0.0
17/10/2024,LV,LT,155.5
17/11/2021,EE,LV,7062.05
17/11/2021,LT,LV,214.0
17/11/2021,LV,EE,0.0
17/11/2021,LV,LT,4229.0
17/11/2022,EE,LV,1223.5
17/11/2022,LT,LV,332.0
17/11/2022,LV,EE,1622.25
17/11/2022,LV,LT,4097.0
17/11/2023,EE,LV,4785.65
17/11/2023,LT,LV,0.0
17/11/2023,LV,EE,0.0
17/11/2023,LV,LT,8348.0
17/11/2024,EE,LV,3570.55
17/11/2024,LT,LV,11328.0
17/11/2024,LV,EE,3076.95
17/11/2024,LV,LT,5.5
17/12/2021,EE,LV,4290.6
17/12/2021,LT,LV,710.0
17/12/2021,LV,EE,78.45
17/12/2021,LV,LT,6564.5
17/12/2022,EE,LV,10571.35
17/12/2022,LT,LV,0.0
17/12/2022,LV,EE,0.0
17/12/2022,LV,LT,15618.0
17/12/2023,EE,LV,6162.7
17/12/2023,LT,LV,1118.5
17/12/2023,LV,EE,0.0
17/12/2023,LV,LT,1467.5
17/12/2024,EE,LV,348.15
17/12/2024,LT,LV,13643.19
17/12/2024,LV,EE,3441.6
17/12/2024,LV,LT,0.0
18/01/2021,EE,LV,2461.85
18/01/2021,LT,LV,206.5
18/01/2021,LV,EE,693.2
18/01/2021,LV,LT,4373.5
18/01/2022,EE,LV,3206.2
18/01/2022,LT,LV,2905.5
18/01/2022,LV,EE,145.75
18/01/2022,LV,LT,1759.5
18/01/2023,EE,LV,4701.4
18/01/2023,LT,LV,0.0
18/01/2023,LV,EE,0.0
18/01/2023,LV,LT,14143.5
18/01/2024,EE,LV,1604.25
18/01/2024,LT,LV,0.0
18/01/2024,LV,EE,1653.35
18/01/2024,LV,LT,9119.5
18/02/2021,EE,LV,666.2
18/02/2021,LT,LV,6330.0
18/02/2021,LV,EE,4572.75
18/02/2021,LV,LT,422.0
18/02/2022,EE,LV,4458.95
18/02/2022,LT,LV,1401.0
18/02/2022,LV,EE,0.0
18/02/2022,LV,LT,1298.0
18/02/2023,EE,LV,4295.95
18/02/2023,LT,LV,404.5
18/02/2023,LV,EE,4.95
18/02/2023,LV,LT,1693.5
18/02/2024,EE,LV,0.0
18/02/2024,LT,LV,0.0
18/02/2024,LV,EE,3440.4
18/02/2024,LV,LT,6124.5
18/03/2021,EE,LV,5239.1
18/03/2021,LT,LV,0.0
18/03/2021,LV,EE,0.0
18/03/2021,LV,LT,9698.5
18/03/2022,EE,LV,17486.2
18/03/2022,LT,LV,0.0
18/03/2022,LV,EE,0.0
18/03/2022,LV,LT,9918.5
18/03/2023,EE,LV,6535.3
18/03/2023,LT,LV,0.0
18/03/2023,LV,EE,0.0
18/03/2023,LV,LT,17699.5
18/03/2024,EE,LV,0.0
18/03/2024,LT,LV,1526.0
18/03/2024,LV,EE,5664.7
18/03/2024,LV,LT,1592.5
18/04/2021,EE,LV,9168.65
18/04/2021,LT,LV,0.0
18/04/2021,LV,EE,0.0
18/04/2021,LV,LT,13000.0
18/04/2022,EE,LV,5671.35
18/04/2022,LT,LV,0.0
18/04/2022,LV,EE,0.0
18/04/2022,LV,LT,15159.5
18/04/2023,EE,LV,886.45
18/04/2023,LT,LV,0.0
18/04/2023,LV,EE,708.8
18/04/2023,LV,LT,19819.5
18/04/2024,EE,LV,1.5
18/04/2024,LT,LV,1673.5
18/04/2024,LV,EE,3397.5
18/04/2024,LV,LT,3412.5
18/05/2021,EE,LV,5348.3
18/05/2021,LT,LV,2089.0
18/05/2021,LV,EE,323.85
18/05/2021,LV,LT,4720.0
18/05/2022,EE,LV,10532.45
18/05/2022,LT,LV,145.0
18/05/2022,LV,EE,0.0
18/05/2022,LV,LT,5057.5
18/05/2023,EE,LV,8076.45
18/05/2023,LT,LV,113.0
18/05/2023,LV,EE,0.0
18/05/2023,LV,LT,2798.5
18/05/2024,EE,LV,5380.8
18/05/2024,LT,LV,0.0
18/05/2024,LV,EE,0.0
18/05/2024,LV,LT,6018.0
18/06/2021,EE,LV,9619.95
18/06/2021,LT,LV,82.0
18/06/2021,LV,EE,0.0
18/06/2021,LV,LT,6296.5
18/06/2022,EE,LV,12774.25
18/06/2022,LT,LV,0.0
18/06/2022,LV,EE,0.0
18/06/2022,LV,LT,13056.5
18/06/2023,EE,LV,11840.05
18/06/2023,LT,LV,78.5
18/06/2023,LV,EE,0.0
18/06/2023,LV,LT,2760.0
18/06/2024,EE,LV,5307.7
18/06/2024,LT,LV,3315.5
18/06/2024,LV,EE,0.0
18/06/2024,LV,LT,475.5
18/07/2021,EE,LV,13664.65
18/07/2021,LT,LV,0.0
18/07/2021,LV,EE,0.0
18/07/2021,LV,LT,5786.0
18/07/2022,EE,LV,14831.6
18/07/2022,LT,LV,0.0
18/07/2022,LV,EE,0.0
18/07/2022,LV,LT,9740.5
18/07/2023,EE,LV,9068.8
18/07/2023,LT,LV,2688.5
18/07/2023,LV,EE,0.0
18/07/2023,LV,LT,76.0
18/07/2024,EE,LV,8053.55
18/07/2024,LT,LV,106.5
18/07/2024,LV,EE,0.0
18/07/2024,LV,LT,3806.5
18/08/2021,EE,LV,14564.15
18/08/2021,LT,LV,64.5
18/08/2021,LV,EE,0.0
18/08/2021,LV,LT,4486.5
18/08/2022,EE,LV,7953.5
18/08/2022,LT,LV,178.0
18/08/2022,LV,EE,0.0
18/08/2022,LV,LT,5426.0
18/08/2023,EE,LV,7881.6
18/08/2023,LT,LV,4504.5
18/08/2023,LV,EE,125.2
18/08/2023,LV,LT,671.0
18/08/2024,EE,LV,5640.65
18/08/2024,LT,LV,618.5
18/08/2024,LV,EE,0.0
18/08/2024,LV,LT,2886.5
18/09/2021,EE,LV,18761.65
18/09/2021,LT,LV,0.0
18/09/2021,LV,EE,0.0
18/09/2021,LV,LT,13672.0
18/09/2022,EE,LV,16477.2
18/09/2022,LT,LV,0.0
18/09/2022,LV,EE,0.0
18/09/2022,LV,LT,8569.5
18/09/2023,EE,LV,9470.25
18/09/2023,LT,LV,0.0
18/09/2023,LV,EE,0.0
18/09/2023,LV,LT,5596.5
18/09/2024,EE,LV,9466.25
18/09/2024,LT,LV,4.5
18/09/2024,LV,EE,0.0
18/09/2024,LV,LT,4155.5
18/10/2021,EE,LV,10791.5
18/10/2021,LT,LV,0.0
18/10/2021,LV,EE,0.0
18/10/2021,LV,LT,5379.0
18/10/2022,EE,LV,14850.4
18/10/2022,LT,LV,0.0
18/10/2022,LV,EE,0.0
18/10/2022,LV,LT,6611.0
18/10/2023,EE,LV,6992.9
18/10/2023,LT,LV,2842.0
18/10/2023,LV,EE,0.0
18/10/2023,LV,LT,1825.5
18/10/2024,EE,LV,9298.45
18/10/2024,LT,LV,5037.5
18/10/2024,LV,EE,0.0
18/10/2024,LV,LT,725.0
18/11/2021,EE,LV,8181.05
18/11/2021,LT,LV,876.5
18/11/2021,LV,EE,0.0
18/11/2021,LV,LT,2077.5
18/11/2022,EE,LV,138.9
18/11/2022,LT,LV,1483.5
18/11/2022,LV,EE,5477.25
18/11/2022,LV,LT,1681.5
18/11/2023,EE,LV,4664.45
18/11/2023,LT,LV,0.0
18/11/2023,LV,EE,0.0
18/11/2023,LV,LT,10952.0
18/11/2024,EE,LV,997.3
18/11/2024,LT,LV,14884.8
18/11/2024,LV,EE,4490.2
18/11/2024,LV,LT,0.0
18/12/2021,EE,LV,4657.55
18/12/2021,LT,LV,961.0
18/12/2021,LV,EE,0.0
18/12/2021,LV,LT,2850.0
18/12/2022,EE,LV,11124.95
18/12/2022,LT,LV,0.0
18/12/2022,LV,EE,0.0
18/12/2022,LV,LT,9360.5
18/12/2023,EE,LV,4024.25
18/12/2023,LT,LV,1324.5
18/12/2023,LV,EE,0.0
18/12/2023,LV,LT,1164.0
18/12/2024,EE,LV,2321.9
18/12/2024,LT,LV,6015.93
18/12/2024,LV,EE,3580.9500000000003
18/12/2024,LV,LT,123.89
19/01/2021,EE,LV,1795.7
19/01/2021,LT,LV,1863.5
19/01/2021,LV,EE,1701.45
19/01/2021,LV,LT,1147.0
19/01/2022,EE,LV,3363.65
19/01/2022,LT,LV,2731.5
19/01/2022,LV,EE,0.0
19/01/2022,LV,LT,643.0
19/01/2023,EE,LV,4496.95
19/01/2023,LT,LV,0.0
19/01/2023,LV,EE,17.75
19/01/2023,LV,LT,15456.5
19/01/2024,EE,LV,0.0
19/01/2024,LT,LV,1909.5
19/01/2024,LV,EE,5599.95
19/01/2024,LV,LT,2594.0
19/02/2021,EE,LV,1570.4
19/02/2021,LT,LV,3538.5
19/02/2021,LV,EE,2587.6
19/02/2021,LV,LT,1334.5
19/02/2022,EE,LV,1666.35
19/02/2022,LT,LV,1650.5
19/02/2022,LV,EE,264.1
19/02/2022,LV,LT,522.5
19/02/2023,EE,LV,4214.849999999999
19/02/2023,LT,LV,973.0
19/02/2023,LV,EE,35.25
19/02/2023,LV,LT,2628.0
19/02/2024,EE,LV,0.0
19/02/2024,LT,LV,0.0
19/02/2024,LV,EE,6164.65
19/02/2024,LV,LT,6529.0
19/03/2021,EE,LV,3143.9
19/03/2021,LT,LV,0.0
19/03/2021,LV,EE,677.45
19/03/2021,LV,LT,8359.5
19/03/2022,EE,LV,14266.45
19/03/2022,LT,LV,7.0
19/03/2022,LV,EE,0.0
19/03/2022,LV,LT,5569.5
19/03/2023,EE,LV,4082.3
19/03/2023,LT,LV,0.0
19/03/2023,LV,EE,0.0
19/03/2023,LV,LT,17422.0
19/03/2024,EE,LV,0.0
19/03/2024,LT,LV,251.5
19/03/2024,LV,EE,3755.05
19/03/2024,LV,LT,1218.0
19/04/2021,EE,LV,9325.6
19/04/2021,LT,LV,0.0
19/04/2021,LV,EE,0.0
19/04/2021,LV,LT,14156.5
19/04/2022,EE,LV,9783.85
19/04/2022,LT,LV,0.0
19/04/2022,LV,EE,0.0
19/04/2022,LV,LT,15871.0
19/04/2023,EE,LV,172.65
19/04/2023,LT,LV,0.0
19/04/2023,LV,EE,1286.7
19/04/2023,LV,LT,15600.5
19/04/2024,EE,LV,23.5
19/04/2024,LT,LV,1782.5
19/04/2024,LV,EE,3365.5
19/04/2024,LV,LT,555.5
19/05/2021,EE,LV,9051.25
19/05/2021,LT,LV,43.0
19/05/2021,LV,EE,0.0
19/05/2021,LV,LT,4422.0
19/05/2022,EE,LV,6673.05
19/05/2022,LT,LV,1542.0
19/05/2022,LV,EE,23.65
19/05/2022,LV,LT,2073.0
19/05/2023,EE,LV,7446.2
19/05/2023,LT,LV,772.0
19/05/2023,LV,EE,0.0
19/05/2023,LV,LT,2580.0
19/05/2024,EE,LV,4685.1
19/05/2024,LT,LV,884.0
19/05/2024,LV,EE,29.45
19/05/2024,LV,LT,2344.0
19/06/2021,EE,LV,11354.65
19/06/2021,LT,LV,2018.0
19/06/2021,LV,EE,0.0
19/06/2021,LV,LT,2371.0
19/06/2022,EE,LV,13511.5
19/06/2022,LT,LV,0.0
19/06/2022,LV,EE,0.0
19/06/2022,LV,LT,12271.5
19/06/2023,EE,LV,10413.65
19/06/2023,LT,LV,317.0
19/06/2023,LV,EE,0.0
19/06/2023,LV,LT,3234.0
19/06/2024,EE,LV,3979.1
19/06/2024,LT,LV,6611.5
19/06/2024,LV,EE,0.0
19/06/2024,LV,LT,141.0
19/07/2021,EE,LV,15953.65
19/07/2021,LT,LV,0.0
19/07/2021,LV,EE,0.0
19/07/2021,LV,LT,9940.5
19/07/2022,EE,LV,14954.15
19/07/2022,LT,LV,57.0
19/07/2022,LV,EE,0.0
19/07/2022,LV,LT,6958.5
19/07/2023,EE,LV,7471.849999999999
19/07/2023,LT,LV,1093.5
19/07/2023,LV,EE,0.0
19/07/2023,LV,LT,1119.0
19/07/2024,EE,LV,7783.3
19/07/2024,LT,LV,2723.5
19/07/2024,LV,EE,0.0
19/07/2024,LV,LT,677.0
19/08/2021,EE,LV,14438.2
19/08/2021,LT,LV,89.0
19/08/2021,LV,EE,0.0
19/08/2021,LV,LT,6034.0
19/08/2022,EE,LV,9190.5
19/08/2022,LT,LV,0.0
19/08/2022,LV,EE,0.0
19/08/2022,LV,LT,7550.0
19/08/2023,EE,LV,10481.4
19/08/2023,LT,LV,144.0
19/08/2023,LV,EE,0.0
19/08/2023,LV,LT,2212.0
19/08/2024,EE,LV,3748.7
19/08/2024,LT,LV,2707.5
19/08/2024,LV,EE,0.0
19/08/2024,LV,LT,1001.5
19/09/2021,EE,LV,16125.7
19/09/2021,LT,LV,0.0
19/09/2021,LV,EE,0.0
19/09/2021,LV,LT,6003.0
19/09/2022,EE,LV,17607.05
19/09/2022,LT,LV,0.0
19/09/2022,LV,EE,0.0
19/09/2022,LV,LT,9917.5
19/09/2023,EE,LV,9678.7
19/09/2023,LT,LV,33.5
19/09/2023,LV,EE,0.0
19/09/2023,LV,LT,4111.0
19/09/2024,EE,LV,6947.25
19/09/2024,LT,LV,2899.0
19/09/2024,LV,EE,31.05
19/09/2024,LV,LT,2659.5
19/10/2021,EE,LV,7695.65
19/10/2021,LT,LV,200.5
19/10/2021,LV,EE,0.0
19/10/2021,LV,LT,4577.0
19/10/2022,EE,LV,16516.65
19/10/2022,LT,LV,0.0
19/10/2022,LV,EE,0.0
19/10/2022,LV,LT,8427.0
19/10/2023,EE,LV,6127.4
19/10/2023,LT,LV,286.5
19/10/2023,LV,EE,0.0
19/10/2023,LV,LT,2189.5
19/10/2024,EE,LV,6898.4
19/10/2024,LT,LV,5392.0
19/10/2024,LV,EE,0.0
19/10/2024,LV,LT,0.0
19/11/2021,EE,LV,4834.85
19/11/2021,LT,LV,4274.0
19/11/2021,LV,EE,311.3
19/11/2021,LV,LT,349.0
19/11/2022,EE,LV,2224.55
19/11/2022,LT,LV,2306.0
19/11/2022,LV,EE,308.8
19/11/2022,LV,LT,473.5
19/11/2023,EE,LV,4172.15
19/11/2023,LT,LV,0.0
19/11/2023,LV,EE,46.35
19/11/2023,LV,LT,7984.5
19/11/2024,EE,LV,200.0
19/11/2024,LT,LV,16860.59
19/11/2024,LV,EE,7671.15
19/11/2024,LV,LT,0.0
19/12/2021,EE,LV,6283.25
19/12/2021,LT,LV,17.5
19/12/2021,LV,EE,0.0
19/12/2021,LV,LT,4948.0
19/12/2022,EE,LV,8206.4
19/12/2022,LT,LV,1092.5
19/12/2022,LV,EE,48.1
19/12/2022,LV,LT,7510.0
19/12/2023,EE,LV,4346.4
19/12/2023,LT,LV,597.0
19/12/2023,LV,EE,0.0
19/12/2023,LV,LT,1317.5
19/12/2024,EE,LV,2935.4
19/12/2024,LT,LV,11084.42
19/12/2024,LV,EE,799.0
19/12/2024,LV,LT,81.5
20/01/2021,EE,LV,4920.75
20/01/2021,LT,LV,293.0
20/01/2021,LV,EE,76.75
20/01/2021,LV,LT,3718.5
20/01/2022,EE,LV,1717.85
20/01/2022,LT,LV,9829.5
20/01/2022,LV,EE,16.05
20/01/2022,LV,LT,0.0
20/01/2023,EE,LV,9494.6
20/01/2023,LT,LV,0.0
20/01/2023,LV,EE,0.0
20/01/2023,LV,LT,21967.5
20/01/2024,EE,LV,77.0
20/01/2024,LT,LV,2744.5
20/01/2024,LV,EE,7442.85
20/01/2024,LV,LT,2555.0
20/02/2021,EE,LV,6915.45
20/02/2021,LT,LV,129.0
20/02/2021,LV,EE,0.0
20/02/2021,LV,LT,8359.0
20/02/2022,EE,LV,1394.3
20/02/2022,LT,LV,2460.5
20/02/2022,LV,EE,262.05
20/02/2022,LV,LT,476.0
20/02/2023,EE,LV,4060.2
20/02/2023,LT,LV,1471.5
20/02/2023,LV,EE,57.0
20/02/2023,LV,LT,389.0
20/02/2024,EE,LV,0.0
20/02/2024,LT,LV,0.0
20/02/2024,LV,EE,4069.1
20/02/2024,LV,LT,5432.5
20/03/2021,EE,LV,7231.349999999999
20/03/2021,LT,LV,0.0
20/03/2021,LV,EE,0.0
20/03/2021,LV,LT,13136.5
20/03/2022,EE,LV,15020.8
20/03/2022,LT,LV,0.0
20/03/2022,LV,EE,0.0
20/03/2022,LV,LT,6509.5
20/03/2023,EE,LV,2964.6
20/03/2023,LT,LV,0.0
20/03/2023,LV,EE,0.0
20/03/2023,LV,LT,13358.5
20/03/2024,EE,LV,0.0
20/03/2024,LT,LV,1704.5
20/03/2024,LV,EE,5779.2
20/03/2024,LV,LT,1203.5
20/04/2021,EE,LV,11623.35
20/04/2021,LT,LV,0.0
20/04/2021,LV,EE,0.0
20/04/2021,LV,LT,15944.5
20/04/2022,EE,LV,8740.55
20/04/2022,LT,LV,0.0
20/04/2022,LV,EE,0.0
20/04/2022,LV,LT,16212.0
20/04/2023,EE,LV,7.8
20/04/2023,LT,LV,0.0
20/04/2023,LV,EE,3567.9
20/04/2023,LV,LT,10852.0
20/04/2024,EE,LV,0.0
20/04/2024,LT,LV,1197.0
20/04/2024,LV,EE,5751.5
20/04/2024,LV,LT,686.5
20/05/2021,EE,LV,4922.15
20/05/2021,LT,LV,2571.0
20/05/2021,LV,EE,49.45
20/05/2021,LV,LT,3307.0
20/05/2022,EE,LV,10162.3
20/05/2022,LT,LV,0.0
20/05/2022,LV,EE,0.0
20/05/2022,LV,LT,4723.0
20/05/2023,EE,LV,6898.9
20/05/2023,LT,LV,1808.5
20/05/2023,LV,EE,0.0
20/05/2023,LV,LT,1469.0
20/05/2024,EE,LV,3267.85
20/05/2024,LT,LV,1286.5
20/05/2024,LV,EE,22.3
20/05/2024,LV,LT,335.5
20/06/2021,EE,LV,9552.15
20/06/2021,LT,LV,2618.0
20/06/2021,LV,EE,0.0
20/06/2021,LV,LT,1492.0
20/06/2022,EE,LV,14195.75
20/06/2022,LT,LV,0.0
20/06/2022,LV,EE,0.0
20/06/2022,LV,LT,10334.5
20/06/2023,EE,LV,8422.25
20/06/2023,LT,LV,17.0
20/06/2023,LV,EE,0.0
20/06/2023,LV,LT,7209.0
20/06/2024,EE,LV,7763.2
20/06/2024,LT,LV,1363.0
20/06/2024,LV,EE,0.0
20/06/2024,LV,LT,1594.0
20/07/2021,EE,LV,17701.6
20/07/2021,LT,LV,0.0
20/07/2021,LV,EE,0.0
20/07/2021,LV,LT,10836.0
20/07/2022,EE,LV,15471.4
20/07/2022,LT,LV,0.0
20/07/2022,LV,EE,0.0
20/07/2022,LV,LT,7328.0
20/07/2023,EE,LV,7696.95
20/07/2023,LT,LV,4147.5
20/07/2023,LV,EE,0.0
20/07/2023,LV,LT,455.0
20/07/2024,EE,LV,7801.35
20/07/2024,LT,LV,911.5
20/07/2024,LV,EE,0.0
20/07/2024,LV,LT,732.0
20/08/2021,EE,LV,15778.85
20/08/2021,LT,LV,0.0
20/08/2021,LV,EE,0.0
20/08/2021,LV,LT,7180.0
20/08/2022,EE,LV,11847.1
20/08/2022,LT,LV,0.0
20/08/2022,LV,EE,0.0
20/08/2022,LV,LT,7262.5
20/08/2023,EE,LV,8837.1
20/08/2023,LT,LV,1020.0
20/08/2023,LV,EE,0.0
20/08/2023,LV,LT,1669.5
20/08/2024,EE,LV,6119.4
20/08/2024,LT,LV,1555.5
20/08/2024,LV,EE,0.0
20/08/2024,LV,LT,1608.5
20/09/2021,EE,LV,16405.8
20/09/2021,LT,LV,0.0
20/09/2021,LV,EE,0.0
20/09/2021,LV,LT,14012.5
20/09/2022,EE,LV,18389.8
20/09/2022,LT,LV,0.0
20/09/2022,LV,EE,0.0
20/09/2022,LV,LT,11755.5
20/09/2023,EE,LV,9777.65
20/09/2023,LT,LV,203.5
20/09/2023,LV,EE,0.0
20/09/2023,LV,LT,5776.0
20/09/2024,EE,LV,6566.3
20/09/2024,LT,LV,3531.0
20/09/2024,LV,EE,314.7
20/09/2024,LV,LT,3472.5
20/10/2021,EE,LV,7388.2
20/10/2021,LT,LV,4740.0
20/10/2021,LV,EE,0.0
20/10/2021,LV,LT,837.0
20/10/2022,EE,LV,17437.7
20/10/2022,LT,LV,0.0
20/10/2022,LV,EE,0.0
20/10/2022,LV,LT,11915.5
20/10/2023,EE,LV,9337.65
20/10/2023,LT,LV,3289.0
20/10/2023,LV,EE,0.0
20/10/2023,LV,LT,1387.0
20/10/2024,EE,LV,6822.8
20/10/2024,LT,LV,6606.0
20/10/2024,LV,EE,0.0
20/10/2024,LV,LT,3.0
20/11/2021,EE,LV,7842.35
20/11/2021,LT,LV,2045.0
20/11/2021,LV,EE,0.0
20/11/2021,LV,LT,210.0
20/11/2022,EE,LV,1450.6
20/11/2022,LT,LV,4206.5
20/11/2022,LV,EE,810.75
20/11/2022,LV,LT,238.0
20/11/2023,EE,LV,233.15
20/11/2023,LT,LV,2043.0
20/11/2023,LV,EE,4454.95
20/11/2023,LV,LT,1282.0
20/11/2024,EE,LV,5057.2
20/11/2024,LT,LV,3133.91
20/11/2024,LV,EE,0.0
20/11/2024,LV,LT,1406.41
20/12/2021,EE,LV,1208.4
20/12/2021,LT,LV,943.5
20/12/2021,LV,EE,641.3
20/12/2021,LV,LT,13102.0
20/12/2022,EE,LV,7981.95
20/12/2022,LT,LV,114.5
20/12/2022,LV,EE,0.0
20/12/2022,LV,LT,8125.5
20/12/2023,EE,LV,4132.0
20/12/2023,LT,LV,3488.0
20/12/2023,LV,EE,1523.4
20/12/2023,LV,LT,2048.0
20/12/2024,EE,LV,411.55
20/12/2024,LT,LV,13693.06
20/12/2024,LV,EE,618.55
20/12/2024,LV,LT,0.0
21/01/2021,EE,LV,4868.4
21/01/2021,LT,LV,564.0
21/01/2021,LV,EE,0.0
21/01/2021,LV,LT,2288.5
21/01/2022,EE,LV,820.2
21/01/2022,LT,LV,7985.0
21/01/2022,LV,EE,1574.0
21/01/2022,LV,LT,0.0
21/01/2023,EE,LV,2257.15
21/01/2023,LT,LV,0.0
21/01/2023,LV,EE,797.75
21/01/2023,LV,LT,14096.0
21/01/2024,EE,LV,1961.65
21/01/2024,LT,LV,105.5
21/01/2024,LV,EE,51.0
21/01/2024,LV,LT,2540.0
21/02/2021,EE,LV,4748.55
21/02/2021,LT,LV,2469.5
21/02/2021,LV,EE,0.0
21/02/2021,LV,LT,1238.5
21/02/2022,EE,LV,789.3
21/02/2022,LT,LV,2655.5
21/02/2022,LV,EE,765.0500000000001
21/02/2022,LV,LT,435.0
21/02/2023,EE,LV,330.25
21/02/2023,LT,LV,3080.5
21/02/2023,LV,EE,2543.1
21/02/2023,LV,LT,5131.5
21/02/2024,EE,LV,0.0
21/02/2024,LT,LV,90.5
21/02/2024,LV,EE,5679.0
21/02/2024,LV,LT,4334.5
21/03/2021,EE,LV,6097.35
21/03/2021,LT,LV,0.0
21/03/2021,LV,EE,0.0
21/03/2021,LV,LT,13275.0
21/03/2022,EE,LV,14575.4
21/03/2022,LT,LV,0.0
21/03/2022,LV,EE,0.0
21/03/2022,LV,LT,8166.5
21/03/2023,EE,LV,5297.6
21/03/2023,LT,LV,0.0
21/03/2023,LV,EE,0.0
21/03/2023,LV,LT,17149.0
21/03/2024,EE,LV,0.0
21/03/2024,LT,LV,4097.0
21/03/2024,LV,EE,6689.95
21/03/2024,LV,LT,541.5
21/04/2021,EE,LV,7988.5
21/04/2021,LT,LV,0.0
21/04/2021,LV,EE,0.0
21/04/2021,LV,LT,8791.0
21/04/2022,EE,LV,9329.0
21/04/2022,LT,LV,0.0
21/04/2022,LV,EE,0.0
21/04/2022,LV,LT,13606.0
21/04/2023,EE,LV,1549.0
21/04/2023,LT,LV,0.0
21/04/2023,LV,EE,1656.55
21/04/2023,LV,LT,13809.0
21/04/2024,EE,LV,0.0
21/04/2024,LT,LV,562.5
21/04/2024,LV,EE,3425.1
21/04/2024,LV,LT,2505.5
21/05/2021,EE,LV,2400.65
21/05/2021,LT,LV,2755.0
21/05/2021,LV,EE,343.1
21/05/2021,LV,LT,1754.5
21/05/2022,EE,LV,10837.05
21/05/2022,LT,LV,586.5
21/05/2022,LV,EE,0.0
21/05/2022,LV,LT,4378.0
21/05/2023,EE,LV,5811.75
21/05/2023,LT,LV,2385.0
21/05/2023,LV,EE,0.0
21/05/2023,LV,LT,2369.0
21/05/2024,EE,LV,4068.35
21/05/2024,LT,LV,542.5
21/05/2024,LV,EE,125.7
21/05/2024,LV,LT,2545.5
21/06/2021,EE,LV,8953.75
21/06/2021,LT,LV,2730.0
21/06/2021,LV,EE,0.0
21/06/2021,LV,LT,725.5
21/06/2022,EE,LV,15685.25
21/06/2022,LT,LV,0.0
21/06/2022,LV,EE,0.0
21/06/2022,LV,LT,11197.5
21/06/2023,EE,LV,9770.8
21/06/2023,LT,LV,0.0
21/06/2023,LV,EE,0.0
21/06/2023,LV,LT,9425.0
21/06/2024,EE,LV,6696.8
21/06/2024,LT,LV,2101.5
21/06/2024,LV,EE,0.0
21/06/2024,LV,LT,1498.5
21/07/2021,EE,LV,17184.7
21/07/2021,LT,LV,0.0
21/07/2021,LV,EE,0.0
21/07/2021,LV,LT,8474.5
21/07/2022,EE,LV,13810.5
21/07/2022,LT,LV,0.0
21/07/2022,LV,EE,0.0
21/07/2022,LV,LT,5473.5
21/07/2023,EE,LV,9766.0
21/07/2023,LT,LV,1835.5
21/07/2023,LV,EE,0.0
21/07/2023,LV,LT,1423.0
21/07/2024,EE,LV,7591.9
21/07/2024,LT,LV,1627.5
21/07/2024,LV,EE,0.0
21/07/2024,LV,LT,711.5
21/08/2021,EE,LV,19497.05
21/08/2021,LT,LV,0.0
21/08/2021,LV,EE,0.0
21/08/2021,LV,LT,7843.0
21/08/2022,EE,LV,11908.0
21/08/2022,LT,LV,0.0
21/08/2022,LV,EE,0.0
21/08/2022,LV,LT,7633.0
21/08/2023,EE,LV,2706.65
21/08/2023,LT,LV,2069.0
21/08/2023,LV,EE,4527.95
21/08/2023,LV,LT,2792.0
21/08/2024,EE,LV,4424.35
21/08/2024,LT,LV,3456.5
21/08/2024,LV,EE,0.0
21/08/2024,LV,LT,135.0
21/09/2021,EE,LV,16415.4
